timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2025-06-21T17:14:23.857832,-0.92,9.65,-1.44,-0.1,-0.02,0.05,standing
2025-06-21T17:14:23.861200,-0.91,9.63,-1.43,-0.1,-0.02,0.04,standing
2025-06-21T17:14:23.864447,-0.92,9.62,-1.45,-0.1,-0.01,0.04,standing
2025-06-21T17:14:23.867985,-0.92,9.6,-1.45,-0.11,-0.01,0.04,standing
2025-06-21T17:14:23.871360,-0.92,9.58,-1.45,-0.11,0.0,0.03,standing
2025-06-21T17:14:23.874456,-0.95,9.58,-1.45,-0.11,0.0,0.03,standing
2025-06-21T17:14:23.878770,-0.96,9.58,-1.45,-0.11,0.01,0.02,standing
2025-06-21T17:14:23.881298,-0.98,9.58,-1.45,-0.11,0.01,0.02,standing
2025-06-21T17:14:23.887383,-0.97,9.58,-1.46,-0.12,0.01,0.02,standing
2025-06-21T17:14:23.887679,-1.0,9.61,-1.46,-0.12,0.02,0.01,standing
2025-06-21T17:14:23.891313,-1.0,9.6,-1.43,-0.12,0.02,0.01,standing
2025-06-21T17:14:23.895325,-1.02,9.61,-1.41,-0.12,0.02,0.01,standing
2025-06-21T17:14:23.897553,-1.05,9.59,-1.4,-0.12,0.02,0.0,standing
2025-06-21T17:14:23.900964,-1.07,9.59,-1.4,-0.12,0.02,0.0,standing
2025-06-21T17:14:24.064616,-1.17,9.53,-1.37,-0.1,-0.04,-0.01,standing
2025-06-21T17:14:24.067303,-1.18,9.55,-1.38,-0.1,-0.03,-0.01,standing
2025-06-21T17:14:24.069700,-1.19,9.56,-1.38,-0.1,-0.03,-0.01,standing
2025-06-21T17:14:24.071993,-1.2,9.54,-1.39,-0.1,-0.03,0.0,standing
2025-06-21T17:14:24.073103,-1.2,9.54,-1.39,-0.1,-0.02,0.0,standing
2025-06-21T17:14:24.076266,-1.2,9.54,-1.36,-0.1,-0.02,0.0,standing
2025-06-21T17:14:24.078259,-1.21,9.54,-1.36,-0.1,-0.02,0.0,standing
2025-06-21T17:14:24.078704,-1.22,9.53,-1.36,-0.1,-0.02,0.01,standing
2025-06-21T17:14:24.082426,-1.24,9.53,-1.36,-0.1,-0.02,0.01,standing
2025-06-21T17:14:24.083669,-1.23,9.54,-1.37,-0.1,-0.01,0.01,standing
2025-06-21T17:14:24.084654,-1.24,9.53,-1.37,-0.1,-0.01,0.01,standing
2025-06-21T17:14:24.087410,-1.27,9.56,-1.36,-0.1,-0.01,0.02,standing
