timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2025-06-21T19:47:49.472124,0.15,9.8,-0.99,-0.1,-0.03,0.03,standing
2025-06-21T19:47:49.477091,0.13,9.79,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.478836,0.12,9.78,-0.96,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.482163,0.11,9.78,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.485352,0.11,9.78,-0.97,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.489590,0.11,9.8,-0.96,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.492426,0.1,9.83,-0.95,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.495954,0.11,9.84,-0.96,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.499932,0.11,9.84,-0.97,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.502242,0.11,9.84,-0.97,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.505754,0.1,9.84,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.509755,0.11,9.83,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.512045,0.11,9.82,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.515158,0.12,9.81,-1.0,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.519061,0.12,9.81,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.522511,0.11,9.81,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.527716,0.12,9.81,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.528482,0.12,9.81,-0.96,-0.11,-0.03,0.02,standing
2025-06-21T19:47:49.532001,0.11,9.81,-0.96,-0.11,-0.03,0.02,standing
2025-06-21T19:47:49.535910,0.1,9.82,-0.96,-0.11,-0.03,0.02,standing
2025-06-21T19:47:49.539345,0.09,9.8,-0.97,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.541636,0.1,9.8,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.545194,0.09,9.8,-0.98,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.548460,0.1,9.8,-0.97,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.553764,0.09,9.8,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.555308,0.09,9.8,-1.01,-0.1,-0.03,0.01,standing
2025-06-21T19:47:49.558357,0.08,9.79,-0.98,-0.1,-0.03,0.01,standing
2025-06-21T19:47:49.561489,0.07,9.79,-0.98,-0.1,-0.03,0.01,standing
2025-06-21T19:47:49.564910,0.06,9.79,-0.96,-0.1,-0.03,0.01,standing
2025-06-21T19:47:49.569006,0.07,9.8,-0.95,-0.1,-0.03,0.01,standing
2025-06-21T19:47:49.571667,0.07,9.79,-0.94,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.575158,0.06,9.79,-0.96,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.578055,0.06,9.79,-0.97,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.581349,0.06,9.8,-0.96,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.584680,0.07,9.79,-0.95,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.588125,0.06,9.79,-0.94,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.591433,0.07,9.79,-0.94,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.594612,0.07,9.8,-0.94,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.597913,0.09,9.8,-0.96,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.601201,0.08,9.8,-0.98,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.604866,0.07,9.8,-0.98,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.608161,0.09,9.8,-0.99,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.611847,0.08,9.79,-0.97,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.616948,0.08,9.76,-0.96,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.617735,0.1,9.75,-0.95,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.621099,0.11,9.76,-0.96,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.624607,0.1,9.76,-0.98,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.628469,0.07,9.76,-1.0,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.632290,0.04,9.74,-0.99,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.635385,0.02,9.72,-0.97,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.638736,0.02,9.73,-0.97,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.641533,0.04,9.77,-0.96,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.645527,0.05,9.81,-0.97,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.647640,0.04,9.82,-0.97,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.651926,0.02,9.81,-0.95,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.655256,0.03,9.81,-0.91,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.657935,0.03,9.83,-0.9,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.660821,0.03,9.84,-0.89,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.664379,0.04,9.84,-0.9,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.669060,0.02,9.83,-0.89,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.670879,0.0,9.82,-0.89,-0.1,-0.04,0.04,standing
2025-06-21T19:47:49.674755,0.01,9.82,-0.91,-0.1,-0.05,0.04,standing
2025-06-21T19:47:49.678198,0.03,9.82,-0.92,-0.09,-0.05,0.04,standing
2025-06-21T19:47:49.681577,0.05,9.83,-0.91,-0.09,-0.06,0.04,standing
2025-06-21T19:47:49.684105,0.05,9.82,-0.91,-0.09,-0.06,0.04,standing
2025-06-21T19:47:49.688224,0.06,9.83,-0.91,-0.09,-0.06,0.04,standing
2025-06-21T19:47:49.691249,0.06,9.83,-0.96,-0.09,-0.07,0.04,standing
2025-06-21T19:47:49.694076,0.06,9.84,-0.98,-0.09,-0.07,0.04,standing
2025-06-21T19:47:49.697419,0.09,9.85,-1.0,-0.09,-0.07,0.04,standing
2025-06-21T19:47:49.701130,0.11,9.84,-0.99,-0.09,-0.06,0.04,standing
2025-06-21T19:47:49.704897,0.17,9.87,-0.99,-0.09,-0.06,0.04,standing
2025-06-21T19:47:49.707163,0.21,9.87,-0.99,-0.1,-0.06,0.04,standing
2025-06-21T19:47:49.710454,0.24,9.86,-1.0,-0.1,-0.06,0.04,standing
2025-06-21T19:47:49.714229,0.24,9.84,-1.01,-0.1,-0.05,0.04,standing
2025-06-21T19:47:49.718028,0.23,9.82,-1.03,-0.1,-0.05,0.03,standing
2025-06-21T19:47:49.721615,0.2,9.8,-1.02,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.724731,0.18,9.79,-0.99,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.728767,0.17,9.79,-0.99,-0.1,-0.04,0.03,standing
2025-06-21T19:47:49.730514,0.18,9.8,-1.01,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.734070,0.19,9.81,-0.99,-0.1,-0.04,0.02,standing
2025-06-21T19:47:49.736986,0.19,9.83,-0.99,-0.1,-0.03,0.02,standing
2025-06-21T19:47:49.740248,0.18,9.83,-0.96,-0.1,-0.03,0.02,standing
