timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2025-06-21T20:02:45.580969,3.81,-9.3,-1.03,-0.07,-0.17,-0.18,standing
2025-06-21T20:02:45.584286,3.83,-9.29,-1.01,-0.07,-0.16,-0.17,standing
2025-06-21T20:02:45.587745,3.85,-9.25,-1.01,-0.07,-0.15,-0.16,standing
2025-06-21T20:02:45.590988,3.87,-9.22,-1.02,-0.08,-0.15,-0.16,standing
2025-06-21T20:02:45.594412,3.87,-9.19,-1.05,-0.08,-0.14,-0.15,standing
2025-06-21T20:02:45.598447,3.85,-9.16,-1.1,-0.08,-0.13,-0.14,standing
2025-06-21T20:02:45.601210,3.83,-9.14,-1.12,-0.09,-0.13,-0.14,standing
2025-06-21T20:02:45.604384,3.8,-9.12,-1.15,-0.09,-0.13,-0.13,standing
2025-06-21T20:02:45.607969,3.77,-9.09,-1.18,-0.11,-0.14,-0.13,standing
2025-06-21T20:02:45.611220,3.76,-9.09,-1.16,-0.11,-0.14,-0.12,standing
2025-06-21T20:02:45.614389,3.76,-9.1,-1.14,-0.12,-0.14,-0.12,standing
2025-06-21T20:02:45.617964,3.76,-9.11,-1.11,-0.13,-0.15,-0.11,standing
2025-06-21T20:02:45.621321,3.78,-9.12,-1.13,-0.13,-0.15,-0.11,standing
2025-06-21T20:02:45.624571,3.8,-9.14,-1.13,-0.14,-0.15,-0.11,standing
2025-06-21T20:02:45.627746,3.8,-9.14,-1.11,-0.14,-0.15,-0.1,standing
2025-06-21T20:02:45.631192,3.79,-9.17,-1.08,-0.14,-0.15,-0.1,standing
2025-06-21T20:02:45.634689,3.77,-9.19,-1.05,-0.14,-0.15,-0.09,standing
2025-06-21T20:02:45.637787,3.77,-9.21,-1.03,-0.14,-0.15,-0.09,standing
2025-06-21T20:02:45.641221,3.77,-9.22,-1.05,-0.14,-0.15,-0.09,standing
2025-06-21T20:02:45.644542,3.77,-9.22,-1.06,-0.14,-0.14,-0.08,standing
2025-06-21T20:02:45.647824,3.77,-9.23,-1.09,-0.14,-0.14,-0.08,standing
2025-06-21T20:02:45.651341,3.78,-9.24,-1.11,-0.14,-0.14,-0.08,standing
2025-06-21T20:02:45.654533,3.79,-9.24,-1.12,-0.15,-0.13,-0.08,standing
2025-06-21T20:02:45.657842,3.79,-9.24,-1.14,-0.15,-0.13,-0.07,standing
2025-06-21T20:02:45.661211,3.78,-9.24,-1.14,-0.16,-0.12,-0.07,standing
