timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2025-06-21T18:56:00.820678,-1.14,9.51,-1.45,-0.07,-0.03,0.06,walking
2025-06-21T18:56:00.823450,-1.14,9.51,-1.45,-0.08,-0.03,0.06,walking
2025-06-21T18:56:00.826315,-1.16,9.52,-1.45,-0.08,-0.04,0.06,walking
2025-06-21T18:56:00.829480,-1.15,9.53,-1.46,-0.08,-0.04,0.07,walking
2025-06-21T18:56:00.832954,-1.14,9.53,-1.45,-0.08,-0.04,0.07,walking
2025-06-21T18:56:00.836843,-1.15,9.52,-1.46,-0.08,-0.04,0.07,walking
2025-06-21T18:56:00.839611,-1.17,9.52,-1.47,-0.08,-0.04,0.07,walking
2025-06-21T18:56:00.845275,-1.18,9.51,-1.46,-0.08,-0.04,0.08,walking
2025-06-21T18:56:00.846583,-1.19,9.51,-1.44,-0.08,-0.04,0.08,walking
2025-06-21T18:56:00.849579,-1.22,9.51,-1.45,-0.07,-0.05,0.08,walking
2025-06-21T18:56:00.853273,-1.26,9.52,-1.41,-0.07,-0.05,0.08,walking
2025-06-21T18:56:00.856069,-1.3,9.51,-1.39,-0.07,-0.05,0.09,walking
2025-06-21T18:56:00.860440,-1.33,9.53,-1.37,-0.06,-0.06,0.09,walking
2025-06-21T18:56:00.863006,-1.32,9.52,-1.37,-0.06,-0.07,0.09,walking
2025-06-21T18:56:00.866118,-1.28,9.53,-1.35,-0.06,-0.07,0.1,walking
2025-06-21T18:56:00.869518,-1.23,9.55,-1.31,-0.05,-0.08,0.1,walking
2025-06-21T18:56:00.872671,-1.19,9.57,-1.29,-0.05,-0.08,0.1,walking
2025-06-21T18:56:00.880064,-1.15,9.58,-1.3,-0.05,-0.09,0.1,walking
2025-06-21T18:56:00.880503,-1.13,9.58,-1.32,-0.05,-0.09,0.1,walking
2025-06-21T18:56:00.883029,-1.1,9.58,-1.31,-0.04,-0.1,0.11,walking
2025-06-21T18:56:01.055438,-0.88,9.58,-1.38,0.07,-0.16,0.21,walking
2025-06-21T18:56:01.059615,-0.77,9.68,-1.39,0.07,-0.15,0.21,walking
2025-06-21T18:56:01.065601,-0.76,9.74,-1.35,0.07,-0.15,0.21,walking
2025-06-21T18:56:01.066197,-0.9,9.76,-1.22,0.08,-0.16,0.21,walking
2025-06-21T18:56:01.069616,-1.0,9.73,-1.18,0.08,-0.17,0.2,walking
2025-06-21T18:56:01.072022,-0.99,9.68,-1.22,0.08,-0.18,0.2,walking
2025-06-21T18:56:01.075195,-0.87,9.66,-1.26,0.09,-0.19,0.19,walking
2025-06-21T18:56:01.079287,-0.72,9.67,-1.32,0.1,-0.2,0.18,walking
2025-06-21T18:56:01.081881,-0.5,9.72,-1.45,0.1,-0.2,0.18,walking
2025-06-21T18:56:01.085117,-0.35,9.87,-1.53,0.09,-0.18,0.18,walking
2025-06-21T18:56:01.088512,-0.45,9.89,-1.54,0.08,-0.16,0.18,walking
2025-06-21T18:56:01.091796,-0.6,9.81,-1.54,0.07,-0.15,0.17,walking
2025-06-21T18:56:01.095385,-0.71,9.67,-1.62,0.07,-0.15,0.16,walking
2025-06-21T18:56:01.098393,-0.77,9.6,-1.72,0.06,-0.13,0.15,walking
2025-06-21T18:56:01.104669,-0.84,9.55,-1.8,0.06,-0.13,0.15,walking
2025-06-21T18:56:01.105084,-0.88,9.52,-1.89,0.06,-0.12,0.14,walking
2025-06-21T18:56:01.108282,-0.84,9.48,-1.96,0.05,-0.1,0.14,walking
2025-06-21T18:56:01.112097,-0.76,9.45,-1.96,0.04,-0.09,0.13,walking
2025-06-21T18:56:01.115115,-0.6,9.46,-1.97,0.04,-0.07,0.13,walking
2025-06-21T18:56:01.119021,-0.31,9.55,-2.09,0.03,-0.04,0.13,walking
2025-06-21T18:56:01.122011,-0.19,9.64,-2.1,0.02,0.0,0.12,walking
2025-06-21T18:56:01.124725,-0.31,9.73,-2.01,0.01,0.03,0.12,walking
2025-06-21T18:56:01.128456,-0.64,9.68,-1.84,-0.01,0.07,0.11,walking
2025-06-21T18:56:01.131407,-0.82,9.58,-1.75,-0.01,0.08,0.1,walking
2025-06-21T18:56:01.134903,-0.89,9.53,-1.73,-0.01,0.08,0.09,walking
2025-06-21T18:56:01.138109,-0.87,9.54,-1.66,0.0,0.09,0.09,walking
2025-06-21T18:56:01.141462,-0.78,9.62,-1.62,0.0,0.09,0.09,walking
2025-06-21T18:56:01.145137,-0.67,9.75,-1.61,0.01,0.1,0.09,walking
2025-06-21T18:56:01.147927,-0.61,9.84,-1.62,0.01,0.1,0.09,walking
2025-06-21T18:56:01.151229,-0.6,9.86,-1.68,0.0,0.11,0.09,walking
2025-06-21T18:56:01.155216,-0.65,9.78,-1.69,0.0,0.11,0.09,walking
2025-06-21T18:56:01.160410,-0.72,9.68,-1.68,0.0,0.11,0.09,walking
2025-06-21T18:56:01.163824,-0.82,9.53,-1.66,0.0,0.11,0.08,walking
2025-06-21T18:56:01.166223,-0.85,9.45,-1.65,0.01,0.1,0.08,walking
2025-06-21T18:56:01.170501,-0.84,9.41,-1.62,0.01,0.09,0.08,walking
2025-06-21T18:56:01.172476,-0.74,9.38,-1.62,0.02,0.08,0.09,walking
2025-06-21T18:56:01.176012,-0.66,9.39,-1.67,0.03,0.08,0.09,walking
2025-06-21T18:56:01.178457,-0.69,9.41,-1.69,0.03,0.08,0.1,walking
2025-06-21T18:56:01.180965,-0.83,9.45,-1.68,0.03,0.08,0.11,walking
2025-06-21T18:56:01.404074,0.0,9.2,-2.1,-0.01,-0.41,0.37,walking
2025-06-21T18:56:01.404314,-0.06,9.28,-2.18,-0.01,-0.4,0.38,walking
2025-06-21T18:56:01.411109,-0.19,9.36,-2.22,0.0,-0.39,0.39,walking
2025-06-21T18:56:01.411689,-0.35,9.42,-2.26,0.0,-0.39,0.4,walking
2025-06-21T18:56:01.413248,-0.52,9.5,-2.26,0.01,-0.38,0.4,walking
